true,public_transport,string,24099,1897228,207
true,fixme,string,27439,1216321,134414
true,waste_basket,string,582,11104,25
true,import_uuid,string,2756,228068,16
true,hazard_type,string,223,4792,34
true,official_name,string,6320,136606,72038
true,is_in:county,string,2537,140104,6476
true,lanes:backward,string,10616,464051,21
true,roof:angle,string,594,8158,112
true,massage,string,449,1105,70
true,payment:debit_cards,string,3375,17216,46
true,busway:right,string,756,3678,10
true,map_type,string,3930,25655,75
true,grassland,string,491,4369,61
true,name:ta,string,627,7456,5381
true,seamark:fog_signal:category,string,148,860,8
true,aerodrome:type,string,632,2499,29
true,crossing:barrier,string,2801,40803,21
true,motorcycle_friendly,string,54,159,2
true,sidewalk,string,26402,1261927,183
true,shoes,string,201,438,43
true,tobacco,string,509,1682,5
true,crossing:bell,string,1625,22686,5
true,name:sl,string,791,7205,4295
true,addr:housename,string,31096,334301,211498
true,railway:signal:distant,string,233,22605,34
true,temporary:date_off,string,129,318,120
true,nhd-shp:fcode,string,91,42009,10
true,admin_type:FR,string,75,1714,22
true,name:el,string,2447,50499,24146
true,fuel:octane_92,string,1958,9939,5
true,seamark:beacon_special_purpose:shape,string,144,3187,8
true,name:ru,string,28336,933154,315439
true,WroclawGIS:addr:postcode:id,string,72,40501,40371
true,service,string,69131,8849560,3437
true,memorial,string,6206,41496,360
true,smoothness,string,26390,1228661,199
true,intermittent,string,9784,1802239,55
true,plant:source,string,366,3111,52
true,addr:village,string,399,64088,3981
true,openGeoDB:layer,string,2478,21908,9
true,name:mk,string,691,3180,1956
true,railway:radio,string,695,88338,18
true,post_office:type,string,519,5324,32
true,easy_overtaking,string,49,422,8
true,crossing:on_demand,string,159,1572,3
true,cocktails,string,121,290,3
true,openGeoDB:version,string,2422,20536,3
true,seamark:bridge:clearance_height,string,267,3868,867
true,name:ja-Latn,string,290,14103,5008
true,contact:webcam,string,208,680,621
true,public_transport:version,string,5311,120731,20
true,animal,string,1249,10157,729
true,seats,string,6347,145139,212
true,monitoring:air_quality,string,251,591,10
true,alt_name:th,string,86,575,193
true,moped,string,2572,96807,31
true,police,string,94,180,27
true,outdoor_seating,string,18384,74920,67
true,social_facility,string,8396,54506,223
true,website,string,110956,1495344,1179708
true,temporary,string,199,1507,17
true,wikipedia:ru,string,425,30649,28122
true,power,string,34194,17022442,379
true,restriction,string,20234,884516,267
true,substation,string,4474,122800,190
true,addr:full,string,4014,682883,553541
true,seamark:restricted_area:restriction,string,284,1815,70
true,recycling,string,83,229,33
true,crossing:saltire,string,539,12302,3
true,local_ref,string,4379,126754,40532
true,frequency,string,10531,990466,752
true,source:maxwidth,string,59,154,25
true,diaper,string,2459,7182,18
true,wires,string,4027,115395,49
